user,artist,sex,country
18049,flying lotus,m,Russian Federation
18049,dj krush,m,Russian Federation
18049,j dilla,m,Russian Federation
18049,madlib,m,Russian Federation
18049,justice,m,Russian Federation
18049,marilyn manson,m,Russian Federation
18049,supergrass,m,Russian Federation
18049,the killers,m,Russian Federation
18049,ladytron,m,Russian Federation
18049,unkle,m,Russian Federation
18049,jazzanova,m,Russian Federation
18049,orbital,m,Russian Federation
18049,dj shadow,m,Russian Federation
18050,atb,m,Ukraine
18050,armin van buuren,m,Ukraine
18050,tiësto,m,Ukraine
18050,ferry corsten,m,Ukraine
18050,paul van dyk,m,Ukraine
18050,chicane,m,Ukraine
18050,above & beyond,m,Ukraine
18050,blank & jones,m,Ukraine
18051,death cab for cutie,m,Netherlands
18051,bob marley & the wailers,m,Netherlands
18051,sage francis,m,Netherlands
18051,eels,m,Netherlands
18051,sublime,m,Netherlands
18051,cake,m,Netherlands
18051,kanye west,m,Netherlands
18051,elliott smith,m,Netherlands
18051,the smashing pumpkins,m,Netherlands
18051,modest mouse,m,Netherlands
18051,built to spill,m,Netherlands
18051,bob dylan,m,Netherlands
18051,queens of the stone age,m,Netherlands
18051,deftones,m,Netherlands
18051,foo fighters,m,Netherlands
18051,pearl jam,m,Netherlands
18051,jay-z,m,Netherlands
18051,the raconteurs,m,Netherlands
18051,beck,m,Netherlands
18051,gorillaz,m,Netherlands
18051,2pac,m,Netherlands
18051,green day,m,Netherlands
18051,rage against the machine,m,Netherlands
18051,johnny cash,m,Netherlands
18051,outkast,m,Netherlands
18051,beastie boys,m,Netherlands
18051,a tribe called quest,m,Netherlands
18051,ludacris,m,Netherlands
18051,interpol,m,Netherlands
18051,ben folds,m,Netherlands
18051,bush,m,Netherlands
18051,common,m,Netherlands
18051,at the drive-in,m,Netherlands
18051,alice in chains,m,Netherlands
18051,arctic monkeys,m,Netherlands
18052,pink floyd,m,Argentina
18052,iron maiden,m,Argentina
18052,ac/dc,m,Argentina
18052,kiss,m,Argentina
18052,creedence clearwater revival,m,Argentina
18052,ella fitzgerald,m,Argentina
18052,the who,m,Argentina
18052,jethro tull,m,Argentina
18052,judas priest,m,Argentina
18052,misfits,m,Argentina
18052,nirvana,m,Argentina
18052,johnny cash,m,Argentina
18052,the jimi hendrix experience,m,Argentina
18052,john lennon,m,Argentina
18052,ramones,m,Argentina
18052,the rolling stones,m,Argentina
18052,janis joplin,m,Argentina
18052,deep purple,m,Argentina
18052,paramore,m,Argentina
18052,my chemical romance,m,Argentina
18052,queen,m,Argentina
18052,motörhead,m,Argentina
18054,gnarls barkley,f,Sweden
18054,amy winehouse,f,Sweden
18054,lily allen,f,Sweden
18054,erykah badu,f,Sweden
18054,aretha franklin,f,Sweden
18054,joss stone,f,Sweden
18054,alicia keys,f,Sweden
18054,corinne bailey rae,f,Sweden
18054,nina simone,f,Sweden
18054,duffy,f,Sweden
18054,elvis presley,f,Sweden
18054,adele,f,Sweden
18054,damian marley,f,Sweden
18054,norah jones,f,Sweden
18054,beyoncé,f,Sweden
18054,kate nash,f,Sweden
18054,john legend,f,Sweden
18054,stevie wonder,f,Sweden
18054,michael jackson,f,Sweden
18054,placebo,f,Sweden
18054,jamiroquai,f,Sweden
18054,natasha bedingfield,f,Sweden
18054,james morrison,f,Sweden
18054,marvin gaye,f,Sweden
18054,paolo nutini,f,Sweden
18054,soundtrack,f,Sweden
18054,bob marley,f,Sweden
18054,bob marley & the wailers,f,Sweden
18054,mark ronson,f,Sweden
18054,mary j. blige,f,Sweden
18055,mf doom,m,Russian Federation
18055,j dilla,m,Russian Federation
18055,flying lotus,m,Russian Federation
18055,n*e*r*d,m,Russian Federation
18055,jamiroquai,m,Russian Federation
18055,madlib,m,Russian Federation
18055,cut copy,m,Russian Federation
18055,bloodhound gang,m,Russian Federation
18055,talib kweli,m,Russian Federation
18055,mylo,m,Russian Federation
18057,cocteau twins,m,Russian Federation
18057,lacrimosa,m,Russian Federation
18057,dead can dance,m,Russian Federation
18058,evanescence,m,United States
18058,natasha bedingfield,m,United States
18058,mary j. blige,m,United States
18058,pink,m,United States
18058,beyoncé,m,United States
18058,black eyed peas,m,United States
18058,the pussycat dolls,m,United States
18058,missy elliott,m,United States
18058,kelly clarkson,m,United States
18058,they might be giants,m,United States
18058,rihanna,m,United States
18059,skinny puppy,m,Russian Federation
18059,nine inch nails,m,Russian Federation
18060,röyksopp,m,Romania
18060,christina aguilera,m,Romania
18060,scooter,m,Romania
18060,james blunt,m,Romania
18060,paul oakenfold,m,Romania
18060,ashlee simpson,m,Romania
18060,above & beyond,m,Romania
18060,justin timberlake,m,Romania
18060,def leppard,m,Romania
18061,they might be giants,m,United States
18061,flight of the conchords,m,United States
18061,sufjan stevens,m,United States
18061,the dresden dolls,m,United States
18061,mindless self indulgence,m,United States
18061,neutral milk hotel,m,United States
18061,of montreal,m,United States
18061,the killers,m,United States
18061,interpol,m,United States
18061,the smiths,m,United States
18061,the kills,m,United States
18061,barenaked ladies,m,United States
18061,muse,m,United States
18061,gogol bordello,m,United States
18061,the decemberists,m,United States
18061,r.e.m.,m,United States
18061,the magnetic fields,m,United States
18061,abba,m,United States
18061,tom waits,m,United States
18061,tori amos,m,United States
18062,enya,m,Spain
18062,queen,m,Spain
18062,bob dylan,m,Spain
18062,van morrison,m,Spain
18062,paul simon,m,Spain
18062,the rolling stones,m,Spain
18062,dave matthews band,m,Spain
18062,eagles,m,Spain
18062,iron maiden,m,Spain
18062,the doors,m,Spain
18062,metallica,m,Spain
18064,slipknot,m,Russian Federation
18064,apocalyptica,m,Russian Federation
18064,linkin park,m,Russian Federation
18064,fort minor,m,Russian Federation
18064,pain,m,Russian Federation
18064,[unknown],m,Russian Federation
18064,disturbed,m,Russian Federation
18064,p.o.d.,m,Russian Federation
18064,nickelback,m,Russian Federation
18064,rammstein,m,Russian Federation
18064,sum 41,m,Russian Federation
18064,katy perry,m,Russian Federation
18064,simple plan,m,Russian Federation
18064,chevelle,m,Russian Federation
18064,sonata arctica,m,Russian Federation
18064,poets of the fall,m,Russian Federation
18064,three days grace,m,Russian Federation
18065,dj krush,m,Poland
18065,röyksopp,m,Poland
18065,daft punk,m,Poland
18065,the prodigy,m,Poland
18065,dizzee rascal,m,Poland
18065,massive attack,m,Poland
18066,enya,m,Italy
18066,disturbed,m,Italy
18066,gotan project,m,Italy
18066,black eyed peas,m,Italy
18066,radiohead,m,Italy
18066,groove armada,m,Italy
18066,deep purple,m,Italy
18066,a perfect circle,m,Italy
18066,dave matthews band,m,Italy
18066,massive attack,m,Italy
18066,basement jaxx,m,Italy
18066,björk,m,Italy
18066,red hot chili peppers,m,Italy
18066,audioslave,m,Italy
18066,muse,m,Italy
18066,ac/dc,m,Italy
18066,alice in chains,m,Italy
18066,the prodigy,m,Italy
18066,deftones,m,Italy
18066,gorillaz,m,Italy
18068,2pac,m,Germany
18068,clueso,m,Germany
18068,aesop rock,m,Germany
18068,50 cent,m,Germany
18068,outkast,m,Germany
18068,bloodhound gang,m,Germany
18068,common,m,Germany
18068,massive attack,m,Germany
18069,radiohead,m,United States
18069,the beatles,m,United States
18069,sufjan stevens,m,United States
18069,iron & wine,m,United States
18069,animal collective,m,United States
18069,boards of canada,m,United States
18069,the national,m,United States
18071,ryan adams,m,United States
18071,the get up kids,m,United States
18071,barenaked ladies,m,United States
18071,wilco,m,United States
18071,radiohead,m,United States
18071,the magnetic fields,m,United States
18071,tom waits,m,United States
18071,belle and sebastian,m,United States
18071,switchfoot,m,United States
18071,elvis costello,m,United States
18071,ani difranco,m,United States
18071,counting crows,m,United States
18071,sufjan stevens,m,United States
18071,r.e.m.,m,United States
18071,ben folds,m,United States
18071,bright eyes,m,United States
18071,pearl jam,m,United States
18071,pink floyd,m,United States
18071,ben folds five,m,United States
18071,the smashing pumpkins,m,United States
18071,elliott smith,m,United States
18071,u2,m,United States
18073,the cure,f,Suriname
18073,depeche mode,f,Suriname
18073,abba,f,Suriname
18073,low,f,Suriname
18073,pj harvey,f,Suriname
18073,the smiths,f,Suriname
18073,radiohead,f,Suriname
18073,david bowie,f,Suriname
18073,feist,f,Suriname
18073,interpol,f,Suriname
18073,slowdive,f,Suriname
18073,the national,f,Suriname
18073,lou reed,f,Suriname
18073,the jesus and mary chain,f,Suriname
18073,cold war kids,f,Suriname
18073,blur,f,Suriname
18073,joy division,f,Suriname
18073,the raveonettes,f,Suriname
18073,of montreal,f,Suriname
18073,pixies,f,Suriname
18073,hercules and love affair,f,Suriname
18073,einstürzende neubauten,f,Suriname
18073,nine inch nails,f,Suriname
18073,the rolling stones,f,Suriname
18073,iggy pop,f,Suriname
18073,bon iver,f,Suriname
18073,moloko,f,Suriname
18073,the last shadow puppets,f,Suriname
18074,evanescence,f,United States
18074,lacuna coil,f,United States
18074,kamelot,f,United States
18074,breaking benjamin,f,United States
18074,sonata arctica,f,United States
18074,less than jake,f,United States
18074,linkin park,f,United States
18074,epica,f,United States
18074,tristania,f,United States
18074,nightwish,f,United States
18074,delerium,f,United States
18074,rammstein,f,United States
18074,the beach boys,f,United States
18074,theatre of tragedy,f,United States
18074,skillet,f,United States
18074,helloween,f,United States
18075,kiss,m,Bulgaria
18075,scorpions,m,Bulgaria
18075,seether,m,Bulgaria
18075,ac/dc,m,Bulgaria
18075,godsmack,m,Bulgaria
18075,the crystal method,m,Bulgaria
18075,iron maiden,m,Bulgaria
18075,metallica,m,Bulgaria
18075,disturbed,m,Bulgaria
18075,system of a down,m,Bulgaria
18075,rammstein,m,Bulgaria
18075,linkin park,m,Bulgaria
18075,manowar,m,Bulgaria
18075,david guetta,m,Bulgaria
18075,guano apes,m,Bulgaria
18075,paul oakenfold,m,Bulgaria
18075,nine inch nails,m,Bulgaria
18075,incubus,m,Bulgaria
18075,the prodigy,m,Bulgaria
18075,static-x,m,Bulgaria
18075,within temptation,m,Bulgaria
18075,cascada,m,Bulgaria
18075,eminem,m,Bulgaria
18075,lordi,m,Bulgaria
18075,bloodhound gang,m,Bulgaria
18075,deftones,m,Bulgaria
18075,tiësto,m,Bulgaria
18075,scooter,m,Bulgaria
18075,guns n roses,m,Bulgaria
18075,koЯn,m,Bulgaria
18075,enigma,m,Bulgaria
18075,atb,m,Bulgaria
18075,moonspell,m,Bulgaria
18075,bryan adams,m,Bulgaria
18076,arctic monkeys,m,Germany
18076,green day,m,Germany
18076,billy talent,m,Germany
18076,the fratellis,m,Germany
18076,red hot chili peppers,m,Germany
18076,adam green,m,Germany
18076,the shins,m,Germany
18076,the subways,m,Germany
18076,hans zimmer,m,Germany
18076,franz ferdinand,m,Germany
18076,django reinhardt,m,Germany
18076,die toten hosen,m,Germany
18076,die Ärzte,m,Germany
18076,ac/dc,m,Germany
18076,simple plan,m,Germany
18076,avril lavigne,m,Germany
18076,sum 41,m,Germany
18076,manu chao,m,Germany
18076,beatsteaks,m,Germany
18076,linkin park,m,Germany
18078,o.s.t.r.,m,Poland
18079,björk,m,Argentina
18079,cocorosie,m,Argentina
18079,tv on the radio,m,Argentina
18079,devendra banhart,m,Argentina
18079,babyshambles,m,Argentina
18079,the whitest boy alive,m,Argentina
18079,elliott smith,m,Argentina
18079,the faint,m,Argentina
18079,the mars volta,m,Argentina
18079,mgmt,m,Argentina
18079,the presets,m,Argentina
18079,joy division,m,Argentina
18079,the kooks,m,Argentina
18079,the libertines,m,Argentina
18079,metric,m,Argentina
18079,archive,m,Argentina
18079,animal collective,m,Argentina
18079,simian mobile disco,m,Argentina
18079,foals,m,Argentina
18079,the raconteurs,m,Argentina
18079,the clash,m,Argentina
18079,portishead,m,Argentina
18079,radiohead,m,Argentina
18079,the flaming lips,m,Argentina
18079,the cinematic orchestra,m,Argentina
18079,broken social scene,m,Argentina
18079,band of horses,m,Argentina
18079,bonobo,m,Argentina
18079,kaiser chiefs,m,Argentina
18079,spoon,m,Argentina
18079,crystal castles,m,Argentina
18079,kings of convenience,m,Argentina
18079,amy winehouse,m,Argentina
18080,thrice,m,Chile
18080,less than jake,m,Chile
18080,avenged sevenfold,m,Chile
18080,atreyu,m,Chile
18080,silverstein,m,Chile
18080,alexisonfire,m,Chile
18080,rise against,m,Chile
18080,comeback kid,m,Chile
18080,underoath,m,Chile
18080,ignite,m,Chile
18080,funeral for a friend,m,Chile
18080,millencolin,m,Chile
18080,the used,m,Chile
18080,story of the year,m,Chile
18080,from autumn to ashes,m,Chile
18080,alesana,m,Chile
18080,bullet for my valentine,m,Chile
18080,emery,m,Chile
18080,chiodos,m,Chile
18080,finch,m,Chile
18080,from first to last,m,Chile
18080,the offspring,m,Chile
18080,as i lay dying,m,Chile
18080,senses fail,m,Chile
18080,lagwagon,m,Chile
18080,killswitch engage,m,Chile
18081,linkin park,m,Turkey
18081,paramore,m,Turkey
18081,slipknot,m,Turkey
18081,koЯn,m,Turkey
18081,justin timberlake,m,Turkey
18081,radiohead,m,Turkey
18081,30 seconds to mars,m,Turkey
18081,mudvayne,m,Turkey
18082,depeche mode,m,Germany
18082,thievery corporation,m,Germany
18082,blank & jones,m,Germany
18082,enigma,m,Germany
18082,morcheeba,m,Germany
18082,manu chao,m,Germany
18082,queen,m,Germany
18082,rammstein,m,Germany
18082,muse,m,Germany
18082,frank sinatra,m,Germany
18082,mika,m,Germany
18082,metallica,m,Germany
18083,panic at the disco,f,Croatia
18083,cobra starship,f,Croatia
18083,simple plan,f,Croatia
18083,escape the fate,f,Croatia
18083,the kooks,f,Croatia
18083,the academy is...,f,Croatia
18083,mando diao,f,Croatia
18083,red.jumpsuit.apparatus,f,Croatia
18083,paramore,f,Croatia
18083,the all-american rejects,f,Croatia
18083,my chemical romance,f,Croatia
18083,rihanna,f,Croatia
18083,the subways,f,Croatia
18083,good charlotte,f,Croatia
18083,lady gaga,f,Croatia
18083,beatsteaks,f,Croatia
18083,30 seconds to mars,f,Croatia
18083,plain white ts,f,Croatia
18083,maroon 5,f,Croatia
18083,kelly clarkson,f,Croatia
18083,alesana,f,Croatia
18083,timbaland,f,Croatia
18083,avenged sevenfold,f,Croatia
18083,franz ferdinand,f,Croatia
18083,kings of leon,f,Croatia
18083,a day to remember,f,Croatia
18083,katy perry,f,Croatia
18085,anberlin,f,Germany
18085,linkin park,f,Germany
18085,thomas newman,f,Germany
18085,sheryl crow,f,Germany
18085,switchfoot,f,Germany
18085,p.o.d.,f,Germany
18085,jimmy eat world,f,Germany
18085,clueso,f,Germany
18085,kelly clarkson,f,Germany
18085,lifehouse,f,Germany
18085,sara bareilles,f,Germany
18085,jason mraz,f,Germany
18085,skillet,f,Germany
18085,relient k,f,Germany
18085,avril lavigne,f,Germany
18085,mika,f,Germany
18085,incubus,f,Germany
18085,[unknown],f,Germany
18085,a fine frenzy,f,Germany
18085,alanis morissette,f,Germany
18085,red hot chili peppers,f,Germany
18085,cascada,f,Germany
18085,johnny cash,f,Germany
18085,keane,f,Germany
18085,onerepublic,f,Germany
18085,amy macdonald,f,Germany
18086,bob marley,m,Italy
18086,eminem,m,Italy
18086,red hot chili peppers,m,Italy
18089,coldplay,m,Netherlands
18089,moby,m,Netherlands
18089,parov stelar,m,Netherlands
18089,zero 7,m,Netherlands
18089,groove armada,m,Netherlands
18089,morcheeba,m,Netherlands
18089,nightmares on wax,m,Netherlands
18089,mr. scruff,m,Netherlands
18089,röyksopp,m,Netherlands
18089,daft punk,m,Netherlands
18089,atb,m,Netherlands
18089,hooverphonic,m,Netherlands
18089,eddie vedder,m,Netherlands
18089,fort minor,m,Netherlands
18089,yann tiersen,m,Netherlands
18089,snow patrol,m,Netherlands
18089,kings of convenience,m,Netherlands
18089,st. germain,m,Netherlands
18089,fatboy slim,m,Netherlands
18089,michael bublé,m,Netherlands
18089,lamb,m,Netherlands
18089,timbaland,m,Netherlands
18089,katie melua,m,Netherlands
18089,faithless,m,Netherlands
18089,four tet,m,Netherlands
18089,tegan and sara,m,Netherlands
18089,jack johnson,m,Netherlands
18089,justin timberlake,m,Netherlands
18089,thievery corporation,m,Netherlands
18090,madlib,m,United States
18090,santogold,m,United States
18090,mf doom,m,United States
18090,dr. dre,m,United States
18091,múm,m,Lithuania
18091,de-phazz,m,Lithuania
18091,the cinematic orchestra,m,Lithuania
18091,boards of canada,m,Lithuania
18091,gotan project,m,Lithuania
18091,the herbaliser,m,Lithuania
18091,thievery corporation,m,Lithuania
18091,kings of leon,m,Lithuania
18091,cocorosie,m,Lithuania
18091,nina simone,m,Lithuania
18091,unkle,m,Lithuania
18091,björk,m,Lithuania
18091,the chemical brothers,m,Lithuania
18093,sum 41,m,Germany
18093,papa roach,m,Germany
18093,bring me the horizon,m,Germany
18093,the kooks,m,Germany
18093,tenacious d,m,Germany
18093,simple plan,m,Germany
18093,system of a down,m,Germany
18093,böhse onkelz,m,Germany
18093,chiodos,m,Germany
18093,mando diao,m,Germany
18093,die Ärzte,m,Germany
18093,millencolin,m,Germany
18093,emery,m,Germany
18093,limp bizkit,m,Germany
18093,silverstein,m,Germany
18093,my chemical romance,m,Germany
18093,shiny toy guns,m,Germany
18093,linkin park,m,Germany
18093,anberlin,m,Germany
18093,the prodigy,m,Germany
18093,die toten hosen,m,Germany
18093,cute is what we aim for,m,Germany
18093,serj tankian,m,Germany
18093,the white stripes,m,Germany
18093,the hellacopters,m,Germany
18093,rammstein,m,Germany
18094,radiohead,m,Sweden
18094,sigur rós,m,Sweden
18094,mono,m,Sweden
18094,god is an astronaut,m,Sweden
18094,björk,m,Sweden
18094,mogwai,m,Sweden
18094,múm,m,Sweden
18094,coldplay,m,Sweden
18094,frou frou,m,Sweden
18094,explosions in the sky,m,Sweden
18094,linkin park,m,Sweden
18094,muse,m,Sweden
18095,backstreet boys,f,Argentina
18095,the cure,f,Argentina
18095,the smashing pumpkins,f,Argentina
18095,linkin park,f,Argentina
18095,slipknot,f,Argentina
18095,bad religion,f,Argentina
18095,misfits,f,Argentina
18095,him,f,Argentina
18095,ska-p,f,Argentina
18095,afi,f,Argentina
18095,nirvana,f,Argentina
18095,fiona apple,f,Argentina
18095,radiohead,f,Argentina
18095,mudvayne,f,Argentina
18095,system of a down,f,Argentina
18095,shakira,f,Argentina
18095,dido,f,Argentina
18095,sonata arctica,f,Argentina
18095,the strokes,f,Argentina
18095,koЯn,f,Argentina
18096,amon tobin,f,Poland
18096,goldfrapp,f,Poland
18096,air,f,Poland
18096,squarepusher,f,Poland
18096,bonobo,f,Poland
18096,kate bush,f,Poland
